cluster,geometry,totalPickUp,totalDropOff,stopTimeCount,stop_lon,stop_lat,nearest_distance
7628,POINT (-74.204693 40.090728000000006),0,0,109,-74.204693,40.090728000000006,352.0238627663092
7629,POINT (-74.157562 40.082209),0,0,118,-74.157562,40.082209,939.7376252504139
7630,POINT (-74.103071 40.07625999999999),0,0,21,-74.103071,40.07625999999999,165.72437795834145
7631,POINT (-74.266723 40.221258),0,0,733,-74.266723,40.221258,320.8512925993909
7632,POINT (-74.22989 40.155248),0,0,553,-74.22989,40.155248,250.97237456638993
7633,POINT (-74.169853 39.86636899999999),0,0,134,-74.169853,39.86636899999999,642.1525226978989
7634,POINT (-74.214013 39.767648),0,0,134,-74.214013,39.767648,791.9237199697463
7635,POINT (-74.25807 39.697228),0,0,67,-74.25807,39.697228,145.1748947009961
7636,POINT (-74.258712 39.695639),0,0,67,-74.258712,39.695639,184.84435524160034
7637,POINT (-74.19558099893092 39.79157250015798),0,0,134,-74.19558099893092,39.79157250015798,771.529692734754
7638,POINT (-74.154651 39.91334),0,0,134,-74.154651,39.91334,220.75321561918517
7639,POINT (-74.304151 40.31337000000001),0,0,734,-74.304151,40.31337000000001,1217.752768482063
7640,POINT (-74.339832 39.60344),0,0,268,-74.339832,39.60344,345.88028483148094
7641,POINT (-74.46101 39.590859),0,0,67,-74.46101,39.590859,422.9481430387767
7642,POINT (-74.253311 40.196538),1,4,368,-74.253311,40.196538,334.16999935427896
7643,POINT (-74.211582 39.99421899999999),0,0,134,-74.211582,39.99421899999999,357.48583109852245
7644,POINT (-74.307063 40.335388),0,0,312,-74.307063,40.335388,384.8545728691917
7645,POINT (-74.304693 40.41607799999999),0,0,723,-74.304693,40.41607799999999,711.4584828074231
7646,POINT (-74.192042 39.83901000000001),0,0,134,-74.192042,39.83901000000001,1056.2330710990216
7647,POINT (-74.451521 39.592339),0,0,134,-74.451521,39.592339,396.36929669939525
7648,POINT (-74.4737 39.447559),0,0,253,-74.4737,39.447559,163.36932938347445
7649,POINT (-74.301973 40.434630000000006),0,0,723,-74.301973,40.434630000000006,410.6789989489317
7650,POINT (-74.458313 39.49065),0,0,134,-74.458313,39.49065,444.98165860827294
7651,POINT (-74.852011 39.045608),0,0,171,-74.852011,39.045608,443.36603840294146
7652,POINT (-74.301951 39.641239),0,0,134,-74.301951,39.641239,1765.0516770709005
7653,POINT (-74.294281 40.274249999999995),0,0,725,-74.294281,40.274249999999995,1008.1663661558658
7654,POINT (-74.258262 40.20938699999999),39,0,772,-74.258262,40.20938699999999,302.95506440878097
7655,POINT (-74.307032 40.33884900000002),2,2,380,-74.307032,40.33884900000002,224.2778692356617
7656,POINT (-74.308051 40.39687999999999),17,0,338,-74.308051,40.39687999999999,162.7376579842719
7657,POINT (-73.96178800038936 40.864489000245214),0,0,361,-73.96178800038936,40.864489000245214,161.8632492709902
7658,POINT (-73.952082 40.878159),0,0,361,-73.952082,40.878159,218.4837642998186
7659,POINT (-73.951331 40.880039),0,0,176,-73.951331,40.880039,131.0709670395912
7660,POINT (-74.960277 40.762509),16,16,16,-74.960277,40.762509,1121.448102109101
7661,POINT (-74.973031 40.759752),8,8,8,-74.973031,40.759752,172.46941231649006
7662,POINT (-74.152961 41.307461999999994),0,0,14,-74.152961,41.307461999999994,212.50456012286523
7663,POINT (-74.274932 41.352163999999995),0,0,13,-74.274932,41.352163999999995,377.18835665345165
7664,POINT (-74.284683 41.356319),0,0,12,-74.284683,41.356319,235.46022423869323
7665,POINT (-74.283249 41.358134),1,0,14,-74.283249,41.358134,235.46022423869323
7666,POINT (-74.5754486 40.42246569999999),0,0,86,-74.5754486,40.42246569999999,3290.693527669239
7667,POINT (-74.5408854 40.4360531),0,0,86,-74.5408854,40.4360531,3290.693527669239
7668,POINT (-74.511846 40.45690199999999),0,0,85,-74.511846,40.45690199999999,2880.571025301481
7669,POINT (-73.9841647 41.15577649999999),0,0,59,-73.9841647,41.15577649999999,2345.4948882982035
7670,POINT (-78.2260226 42.27565700000001),0,0,1,-78.2260226,42.27565700000001,20771.10091427092
7671,POINT (-78.57988010000001 42.096078799999994),0,0,4,-78.57988010000001,42.096078799999994,4061.1328852353195
7672,POINT (-78.62787930000002 42.09702500000001),0,0,4,-78.62787930000002,42.09702500000001,4061.1328852353195
7673,POINT (-73.9370715 40.90305719999999),0,0,40,-73.9370715,40.90305719999999,564.285887289523
7674,POINT (-73.9231474 40.94614259999999),0,0,40,-73.9231474,40.94614259999999,2972.1887492248093
7675,POINT (-73.924907 41.129310000000004),0,0,21,-73.924907,41.129310000000004,107.73784525817416
7676,POINT (-73.9134922 41.011010000000006),0,0,40,-73.9134922,41.011010000000006,2409.913990905095
7677,POINT (-73.9511742 40.8812117),0,0,21,-73.9511742,40.8812117,131.0709670395912
7678,POINT (-73.93961111285108 40.898364504137476),0,0,40,-73.93961111285108,40.898364504137476,564.285887289523
7679,POINT (-73.98529779910858 41.213888001444175),0,0,4,-73.98529779910858,41.213888001444175,1030.777860092404
7680,POINT (-74.400902 40.41859899999999),0,0,12,-74.400902,40.41859899999999,135.63545638056564
7681,POINT (-74.411773 40.41744799999999),0,0,24,-74.411773,40.41744799999999,503.2608478044375
7682,POINT (-74.38875150062636 40.419443000602634),0,0,19,-74.38875150062636,40.419443000602634,238.77261379112596
7683,POINT (-74.405874 40.41804),0,0,24,-74.405874,40.41804,425.10040036122484
7684,POINT (-73.990653 40.36509799999999),0,0,45,-73.990653,40.36509799999999,631.9008690025688
7685,POINT (-73.979611 40.36517700000001),0,0,45,-73.979611,40.36517700000001,475.1784051764958
7686,POINT (-74.1755292 41.0015416),6,6,12,-74.1755292,41.0015416,533.6473478024432
7687,POINT (-74.11784 40.818818),0,0,114,-74.11784,40.818818,232.264035939664
7688,POINT (-74.109441 40.81384700000001),0,0,128,-74.109441,40.81384700000001,118.82806083833317
7689,POINT (-74.120512 40.82038799999999),0,0,114,-74.120512,40.82038799999999,104.62866608533061
7690,POINT (-74.100963 40.82839799999998),0,0,657,-74.100963,40.82839799999998,248.2041601700985
7691,POINT (-74.688297 40.609322000000006),17,17,17,-74.688297,40.609322000000006,540.4305465633473
7692,POINT (-74.672173 40.21721900000001),0,0,67,-74.672173,40.21721900000001,747.0826120620081
7693,POINT (-87.91184 42.871929999999985),0,0,34,-87.91184,42.871929999999985,2486.91104103238
7694,POINT (-74.421892 40.42394),0,0,24,-74.421892,40.42394,389.5266255563054
7695,POINT (-74.423194 40.434268),0,0,24,-74.423194,40.434268,247.29781193268988
7696,POINT (-74.42339 40.43648700000001),0,0,12,-74.42339,40.43648700000001,247.29781193268988
7697,POINT (-74.423342 40.43166699999999),0,0,24,-74.423342,40.43166699999999,289.48877366120615
7698,POINT (-74.422533 40.427409),0,0,24,-74.422533,40.427409,389.5266255563054
7699,POINT (-74.197342 40.74701799999999),0,0,751,-74.197342,40.74701799999999,169.91251588310638
7700,POINT (-74.19958 40.742566999999994),0,0,203,-74.19958,40.742566999999994,255.0439258564098
7701,POINT (-74.201603 40.737649),0,0,135,-74.201603,40.737649,240.75786310136786
7702,POINT (-74.202803 40.734326999999986),0,0,135,-74.202803,40.734326999999986,142.63368395428438
7703,POINT (-74.20077219412795 40.74019680692506),0,0,838,-74.20077219412795,40.74019680692506,282.14559200549
7704,POINT (-74.199261 40.747469999999986),0,0,67,-74.199261,40.747469999999986,169.91251588310638
7705,POINT (-74.2094769991812 40.73897900056841),0,0,68,-74.2094769991812,40.73897900056841,187.36925310392726
7706,POINT (-74.21356350008719 40.728344000880135),0,0,346,-74.21356350008719,40.728344000880135,166.133705781391
7707,POINT (-74.21334733567332 40.72982900209003),12,8,1326,-74.21334733567332,40.72982900209003,166.133705781391
7708,POINT (-74.21129 40.735369000000006),0,0,34,-74.21129,40.735369000000006,215.47723802530572
7709,POINT (-74.21252 40.732168),0,0,34,-74.21252,40.732168,177.79706465286736
7710,POINT (-74.215352 40.72480800000002),0,0,34,-74.215352,40.72480800000002,167.93842074258163
7711,POINT (-74.709174 40.18990999999999),0,0,305,-74.709174,40.18990999999999,198.77309013019553
7712,POINT (-74.74281 40.203948000000004),0,0,305,-74.74281,40.203948000000004,229.774167671419
7713,POINT (-74.70660599883847 40.18893400048537),0,0,215,-74.70660599883847,40.18893400048537,242.80523786037824
7714,POINT (-74.215183 40.659658),0,0,459,-74.215183,40.659658,230.1185252262634
7715,POINT (-74.733613 40.199999),0,0,400,-74.733613,40.199999,172.24352509912626
7716,POINT (-74.673501 40.18066900000001),0,0,56,-74.673501,40.18066900000001,290.82432933629485
7717,POINT (-75.498483 39.67501800000001),0,0,47,-75.498483,39.67501800000001,160.74127775280803
7718,POINT (-75.5076575008127 39.666589000258824),0,0,47,-75.5076575008127,39.666589000258824,160.1023776001838
7719,POINT (-75.51960200000002 39.656288),0,0,47,-75.51960200000002,39.656288,318.5367492830071
7720,POINT (-75.52097 39.653619),0,0,24,-75.52097,39.653619,318.5367492830071
7721,POINT (-75.504131 39.67142799999999),0,0,47,-75.504131,39.67142799999999,455.50257032730144
7722,POINT (-75.517892 39.64448899999999),0,0,39,-75.517892,39.64448899999999,167.10060918067475
7723,POINT (-75.510171 39.66366799999999),0,0,47,-75.510171,39.66366799999999,388.1887503721886
7724,POINT (-75.499831 39.673998999999995),0,0,47,-75.499831,39.673998999999995,160.74127775280803
7725,POINT (-75.508691 39.62574),0,0,39,-75.508691,39.62574,1540.7635808582593
7726,POINT (-75.5146 39.660119),0,0,47,-75.5146,39.660119,544.1158498858756
7727,POINT (-75.124481 39.725749),0,0,188,-75.124481,39.725749,424.5699344301118
7728,POINT (-74.42697 39.36306799999999),0,0,1167,-74.42697,39.36306799999999,149.83940848798667
7729,POINT (-74.75426000283663 40.21916133437618),0,0,978,-74.75426000283663,40.21916133437618,205.2497105410337
7730,POINT (-74.22705 40.746500000000005),0,0,954,-74.22705,40.746500000000005,158.87100520213932
7731,POINT (-74.54756 40.68583),15,15,15,-74.54756,40.68583,387.25772118102157
7732,POINT (-74.54906000000001 40.705070000000006),15,15,15,-74.54906000000001,40.705070000000006,324.5512233286042
7733,POINT (-74.44152250003019 40.817868500043154),0,0,24,-74.44152250003019,40.817868500043154,236.50705461601612
7734,POINT (-74.44288 40.81600900000001),0,0,24,-74.44288,40.81600900000001,236.50705461601612
7735,POINT (-74.43572200000001 40.82586899999999),0,0,11,-74.43572200000001,40.82586899999999,304.72884708127674
7736,POINT (-74.31350750011913 40.78958950001027),0,0,259,-74.31350750011913,40.78958950001027,352.64397095617954
7737,POINT (-74.314203 40.784137),0,0,259,-74.314203,40.784137,201.175422067838
7738,POINT (-74.31344099990709 40.78641850000716),0,0,259,-74.31344099990709,40.78641850000716,261.74994026590537
7739,POINT (-74.31870100000002 40.77846000000001),0,0,259,-74.31870100000002,40.77846000000001,204.19968063751617
7740,POINT (-74.314862 40.79316899999999),0,0,259,-74.314862,40.79316899999999,328.71787579409465
7741,POINT (-74.315213 40.782498999999994),0,0,259,-74.315213,40.782498999999994,201.175422067838
7742,POINT (-74.320363 40.777128000000005),0,0,127,-74.320363,40.777128000000005,204.19968063751617
7743,POINT (-79.3095209 42.3442058),0,0,14,-79.3095209,42.3442058,8514.023340110698
7744,POINT (-74.79072 40.325849),0,0,61,-74.79072,40.325849,243.35268678408977
7745,POINT (-74.578444 40.885999000000005),0,0,41,-74.578444,40.885999000000005,254.52379516254825
7746,POINT (-74.431031 40.443027999999984),0,0,12,-74.431031,40.443027999999984,126.50666819361392
7747,POINT (-74.788766 40.31619800000001),0,0,31,-74.788766,40.31619800000001,119.42245121519228
7748,POINT (-74.790382 40.32138799999999),0,0,61,-74.790382,40.32138799999999,486.1328454757024
7749,POINT (-74.58168700004383 40.89346450001814),0,0,41,-74.58168700004383,40.89346450001814,211.925192289913
7750,POINT (-74.430452 40.441979),0,0,12,-74.430452,40.441979,124.51311956464058
7751,POINT (-74.789617 40.31705500000001),0,0,30,-74.789617,40.31705500000001,119.42245121519228
7752,POINT (-74.42965200000002 40.441039),0,0,24,-74.42965200000002,40.441039,124.51311956464058
7753,POINT (-74.433401 40.44507),0,0,24,-74.433401,40.44507,302.8832411864675
7754,POINT (-74.427882 40.43818900000001),0,0,24,-74.427882,40.43818900000001,350.48703209330074
7755,POINT (-74.582792 40.897069),0,0,41,-74.582792,40.897069,232.33799689586218
7756,POINT (-74.012543 41.093478),0,0,10,-74.012543,41.093478,155.70150662343065
7757,POINT (-74.0126000954335 41.09487758363989),0,0,20,-74.0126000954335,41.09487758363989,155.70150662343065
7758,POINT (-74.761671 40.22001999999999),0,0,544,-74.761671,40.22001999999999,189.44447553871655
7759,POINT (-74.55469099993563 40.87853800000731),0,0,14,-74.55469099993563,40.87853800000731,469.9250442476192
7760,POINT (-74.187901 40.737868),0,0,497,-74.187901,40.737868,249.9881721037077
7761,POINT (-74.318101 40.699),0,0,88,-74.318101,40.699,280.72417027508595
7762,POINT (-74.31978200000002 40.69566),0,0,88,-74.31978200000002,40.69566,204.85504319767895
7763,POINT (-74.320292 40.693858999999996),0,0,88,-74.320292,40.693858999999996,204.85504319767895
7764,POINT (-74.322592 40.69167),0,0,88,-74.322592,40.69167,311.5923000614249
7765,POINT (-78.42973700000002 42.07459899999999),0,0,16,-78.42973700000002,42.07459899999999,1007.9559196257288
7766,POINT (-74.765403 40.21682700000001),0,0,285,-74.765403,40.21682700000001,139.25283131260684
7767,POINT (-74.764393 40.21583799999999),0,0,87,-74.764393,40.21583799999999,127.91769053717795
7768,POINT (-74.766032 40.21815899999999),0,0,557,-74.766032,40.21815899999999,157.37656196798437
7769,POINT (-74.462033 40.590937),0,0,176,-74.462033,40.590937,278.3257335011578
7770,POINT (-74.03812 40.75169),0,0,217,-74.03812,40.75169,102.98463152026802
7771,POINT (-75.12147249998728 39.735978000027934),0,0,121,-75.12147249998728,39.735978000027934,160.02586595438663
7772,POINT (-75.18925 40.69652000000001),6,6,6,-75.18925,40.69652000000001,292.555846364259
7773,POINT (-75.198903 40.688469),0,0,48,-75.198903,40.688469,165.8129295085256
7774,POINT (-75.188472 40.68486799999999),0,0,40,-75.188472,40.68486799999999,190.09850514687315
7775,POINT (-75.193601999958 40.68660400015645),32,32,80,-75.193601999958,40.68660400015645,251.02634347082812
7776,POINT (-75.19054199997129 40.68553400000409),0,0,48,-75.19054199997129,40.68553400000409,190.09850514687315
7777,POINT (-74.177512 40.75578900000001),0,0,507,-74.177512,40.75578900000001,174.1527258001271
7778,POINT (-74.100583 40.86387899999998),0,0,122,-74.100583,40.86387899999998,388.9124541671405
7779,POINT (-74.096053 40.86327899999999),0,0,122,-74.096053,40.86327899999999,218.143602746026
7780,POINT (-74.105381 40.94976799999999),0,0,126,-74.105381,40.94976799999999,108.0507884205179
7781,POINT (-74.08126 40.89834900000001),0,0,179,-74.08126,40.89834900000001,304.31155867936525
7782,POINT (-74.093231 40.91082800000001),0,0,246,-74.093231,40.91082800000001,310.5654887301732
7783,POINT (-74.09883200000002 40.939368),0,0,126,-74.09883200000002,40.939368,139.11231343080425
7784,POINT (-74.091222 40.92005799999999),0,0,246,-74.091222,40.92005799999999,132.68059876914063
7785,POINT (-74.097523 40.93571800000001),0,0,126,-74.097523,40.93571800000001,131.75584720239453
7786,POINT (-74.098462 40.938149),0,0,68,-74.098462,40.938149,139.11231343080425
7787,POINT (-74.10253149910615 40.94656800017098),0,0,251,-74.10253149910615,40.94656800017098,220.63970237852456
7788,POINT (-74.092591 40.916909),0,0,246,-74.092591,40.916909,314.8767623229022
7789,POINT (-74.097893 40.936868999999994),0,0,126,-74.097893,40.936868999999994,131.75584720239453
7790,POINT (-74.104021 40.948197),0,0,251,-74.104021,40.948197,209.15840017786294
7791,POINT (-74.090411 40.906909999999996),0,0,179,-74.090411,40.906909999999996,202.14627276778722
7792,POINT (-74.106291 40.95045),0,0,125,-74.106291,40.95045,108.0507884205179
7793,POINT (-74.093531 40.91416900000001),0,0,246,-74.093531,40.91416900000001,314.8767623229022
7794,POINT (-74.08553100000002 40.905087),0,0,179,-74.08553100000002,40.905087,441.215754093384
7795,POINT (-74.08259149878764 40.90180900028955),0,0,179,-74.08259149878764,40.90180900028955,370.5968949279867
7796,POINT (-74.090914 40.921228),0,0,246,-74.090914,40.921228,132.68059876914063
7797,POINT (-74.099811 40.94210899999999),0,0,126,-74.099811,40.94210899999999,146.37193223888548
7798,POINT (-74.099351 40.94083999999999),0,0,126,-74.099351,40.94083999999999,146.37193223888548
7799,POINT (-74.090972 40.924446999999994),0,0,237,-74.090972,40.924446999999994,289.395318828537
7800,POINT (-74.28992650084942 40.60372900013559),0,0,136,-74.28992650084942,40.60372900013559,211.959462490486
7801,POINT (-74.24158550003506 40.649728500353326),0,0,343,-74.24158550003506,40.649728500353326,183.3306751805061
7802,POINT (-74.29067249898668 40.59062650011891),0,0,35,-74.29067249898668,40.59062650011891,248.55401230499928
