ActualBusStop,PredictedBusStop,Error,PopulationSum,HospitalSum,ShoppingMalSum,pickUpSum,dropOffSum,stopTimeSum,radius(miles),radius(meters),centroid,lon,lat
2.0,2.88,-0.88,3415,0.0,0.0,0.0,0.0,556.0,0.45,724.72,POINT (-74.3607697294292 40.53117286457248),-74.361,40.531
5.0,1.58,3.42,2165,0.0,0.0,0.0,0.0,85.0,0.45,724.72,POINT (-74.36048228247782 40.56139914832077),-74.36,40.561
6.0,2.21,3.79,3232,0.0,0.0,0.0,0.0,80.0,0.45,724.72,POINT (-74.36019439944583 40.59162527172767),-74.36,40.592
1.0,0.9,0.1,1076,0.0,0.0,0.0,0.0,65.0,0.45,724.72,POINT (-74.35990607958563 40.62185123476497),-74.36,40.622
6.0,3.04,2.96,3170,0.0,0.0,0.0,0.0,814.0,0.45,724.72,POINT (-74.35961732214768 40.652077037404545),-74.36,40.652
8.0,3.6,4.4,3265,1.0,0.0,12.0,12.0,1229.0,0.45,724.72,POINT (-74.35903849153124 40.7125281613791),-74.359,40.713
1.0,0.61,0.39,139,0.0,1.0,0.0,0.0,292.0,0.45,724.72,POINT (-74.35874841684428 40.74275348265875),-74.359,40.743
4.0,1.47,2.53,676,0.0,1.0,18.0,19.0,747.0,0.45,724.72,POINT (-74.35845790156272 40.772978643430065),-74.358,40.773
5.0,1.76,3.24,1404,0.0,0.0,0.0,0.0,626.0,0.45,724.72,POINT (-74.35816694492755 40.803203643665775),-74.358,40.803
3.0,0.72,2.28,769,0.0,0.0,0.0,0.0,67.0,0.45,724.72,POINT (-74.35758370455095 40.863653162422395),-74.358,40.864
3.0,0.84,2.16,1012,0.0,0.0,0.0,0.0,48.0,0.45,724.72,POINT (-74.35699868960421 40.92410203871412),-74.357,40.924
2.0,0.74,1.26,768,0.0,0.0,0.0,0.0,89.0,0.45,724.72,POINT (-74.35493707360666 41.13566804329084),-74.355,41.136
6.0,1.47,4.53,800,0.0,0.0,0.0,0.0,685.0,0.45,724.72,POINT (-74.35968138924481 39.41262560096086),-74.36,39.413
4.0,2.2,1.8,2315,0.0,0.0,0.0,0.0,536.0,0.45,724.72,POINT (-74.3580145720775 39.59401598178825),-74.358,39.594
1.0,0.33,0.67,168,0.0,0.0,0.0,0.0,44.0,0.45,724.72,POINT (-74.35320918289983 40.10792420673869),-74.353,40.108
2.0,0.43,1.57,370,0.0,0.0,0.0,0.0,22.0,0.45,724.72,POINT (-74.35148348241326 40.28929255130096),-74.351,40.289
2.0,0.82,1.18,1004,0.0,0.0,0.0,0.0,30.0,0.45,724.72,POINT (-74.35090475894029 40.34974738536134),-74.351,40.35
2.0,1.38,0.62,1726,0.0,0.0,0.0,0.0,142.0,0.45,724.72,POINT (-74.35032428056807 40.41020157862513),-74.35,40.41
2.0,2.41,-0.41,3191,0.0,0.0,0.0,0.0,272.0,0.45,724.72,POINT (-74.34915803513157 40.53110804182241),-74.349,40.531
4.0,1.75,2.25,2525,1.0,0.0,0.0,0.0,49.0,0.45,724.72,POINT (-74.34886536756291 40.56133425675872),-74.349,40.561
6.0,2.24,3.76,3291,0.0,0.0,0.0,0.0,80.0,0.45,724.72,POINT (-74.34857225599472 40.59156031129247),-74.349,40.592
8.0,3.55,4.45,3131,0.0,0.0,0.0,0.0,1260.0,0.45,724.72,POINT (-74.34798469781316 40.65201193903904),-74.348,40.652
1.0,1.42,-0.42,1591,0.0,0.0,0.0,0.0,239.0,0.45,724.72,POINT (-74.34769024967167 40.68223751219559),-74.348,40.682
4.0,3.28,0.72,2981,0.0,0.0,12.0,12.0,1108.0,0.45,724.72,POINT (-74.3473953544744 40.71246292483712),-74.347,40.712
6.0,0.81,5.19,508,0.0,0.0,0.0,0.0,276.0,0.45,724.72,POINT (-74.3465079788495 40.803138199395434),-74.347,40.803
6.0,0.91,5.09,646,0.0,0.0,170.0,170.0,293.0,0.45,724.72,POINT (-74.34591414567285 40.86358757935591),-74.346,40.864
1.0,0.62,0.38,706,0.0,0.0,0.0,0.0,16.0,0.45,724.72,POINT (-74.34531850570137 40.9240363166019),-74.345,40.924
2.0,0.68,1.32,627,0.0,0.0,0.0,0.0,107.0,0.45,724.72,POINT (-74.34472105268239 40.984484410920594),-74.345,40.984
1.0,1.34,-0.34,1802,0.0,0.0,0.0,0.0,70.0,0.45,724.72,POINT (-74.34442164431748 41.01470821691645),-74.344,41.015
2.0,0.26,1.74,80,0.0,0.0,0.0,0.0,31.0,0.45,724.72,POINT (-74.34321944673287 41.135601832538526),-74.343,41.136
1.0,0.66,0.34,658,0.0,0.0,0.0,0.0,76.0,0.45,724.72,POINT (-74.34291775233783 41.1658248342258),-74.343,41.166
2.0,1.08,0.92,972,0.0,0.0,0.0,0.0,268.0,0.45,724.72,POINT (-74.34656089777968 39.59395213359989),-74.347,39.594
1.0,0.55,0.45,587,0.0,0.0,0.0,0.0,15.0,0.45,724.72,POINT (-74.33991330715723 40.28922711995231),-74.34,40.289
1.0,0.59,0.41,556,0.0,0.0,0.0,0.0,62.0,0.45,724.72,POINT (-74.33873342764377 40.41013586868161),-74.339,40.41
1.0,2.49,-1.49,3781,0.0,0.0,0.0,0.0,42.0,0.45,724.72,POINT (-74.33814080249216 40.470589281246085),-74.338,40.471
4.0,1.96,2.04,2635,0.0,0.0,0.0,0.0,169.0,0.45,724.72,POINT (-74.33754637891616 40.531042052297465),-74.338,40.531
7.0,2.05,4.95,2945,0.0,0.0,0.0,0.0,92.0,0.45,724.72,POINT (-74.33724849079545 40.56126819718336),-74.337,40.561
10.0,3.1,6.9,3382,0.0,0.0,0.0,0.0,750.0,0.45,724.72,POINT (-74.33695015075646 40.59149418160441),-74.337,40.591
2.0,1.98,0.02,2743,0.0,0.0,0.0,0.0,134.0,0.45,724.72,POINT (-74.33665135802448 40.62172000553217),-74.337,40.622
5.0,3.63,1.37,3684,0.0,0.0,0.0,0.0,1045.0,0.45,724.72,POINT (-74.33635211182278 40.65194566893827),-74.336,40.652
4.0,2.18,1.82,1044,0.0,1.0,0.0,0.0,1157.0,0.45,724.72,POINT (-74.3360524113727 40.682171171794565),-74.336,40.682
6.0,2.96,3.04,2418,0.0,0.0,24.0,24.0,1120.0,0.45,724.72,POINT (-74.33575225589362 40.71239651407306),-74.336,40.712
3.0,1.83,1.17,1630,0.0,0.0,18.0,19.0,569.0,0.45,724.72,POINT (-74.33484905144671 40.803071577164424),-74.335,40.803
1.0,0.48,0.52,451,0.0,0.0,0.0,0.0,24.0,0.45,724.72,POINT (-74.33424462560365 40.86352081583079),-74.334,40.864
1.0,0.65,0.35,756,0.0,0.0,0.0,0.0,16.0,0.45,724.72,POINT (-74.3336383607417 40.92396941152858),-74.334,40.924
1.0,0.3,0.7,37,0.0,0.0,0.0,0.0,80.0,0.45,724.72,POINT (-74.33150185927774 41.13553443003087),-74.332,41.136
1.0,0.74,0.26,916,0.0,0.0,0.0,0.0,15.0,0.45,724.72,POINT (-74.32834317013734 40.28916053170805),-74.328,40.289
4.0,1.16,2.84,1548,0.0,0.0,0.0,0.0,42.0,0.45,724.72,POINT (-74.32804371208171 40.31938788847997),-74.328,40.319
2.0,0.53,1.47,509,1.0,0.0,0.0,0.0,40.0,0.45,724.72,POINT (-74.32744343439516 40.37984212111442),-74.327,40.38
2.0,1.18,0.82,949,0.0,0.0,0.0,0.0,366.0,0.45,724.72,POINT (-74.32714261321694 40.410068996917175),-74.327,40.41
1.0,1.36,-0.36,1807,0.0,0.0,0.0,0.0,82.0,0.45,724.72,POINT (-74.32653960230788 40.47052226734557),-74.327,40.471
4.0,2.1,1.9,2866,0.0,0.0,0.0,0.0,171.0,0.45,724.72,POINT (-74.32593476146214 40.53097489600888),-74.326,40.531
1.0,1.46,-0.46,2051,0.0,0.0,0.0,0.0,44.0,0.45,724.72,POINT (-74.32563165285576 40.56120096960593),-74.326,40.561
3.0,2.17,0.83,2847,0.0,0.0,0.0,0.0,241.0,0.45,724.72,POINT (-74.32532808441256 40.59142688267475),-74.325,40.591
5.0,1.74,3.26,2188,0.0,0.0,0.0,0.0,212.0,0.45,724.72,POINT (-74.32502405534422 40.62165263518679),-74.325,40.622
9.0,5.21,3.79,4849,0.0,0.0,0.0,0.0,1793.0,0.45,724.72,POINT (-74.32471956486039 40.65187822711354),-74.325,40.652
6.0,1.64,4.36,1643,0.0,0.0,0.0,0.0,403.0,0.45,724.72,POINT (-74.32441461216881 40.68210365842674),-74.324,40.682
4.0,3.28,0.72,3292,0.0,0.0,0.0,0.0,954.0,0.45,724.72,POINT (-74.32410919647518 40.71232892909826),-74.324,40.712
6.0,2.65,3.35,1474,0.0,0.0,18.0,19.0,1332.0,0.45,724.72,POINT (-74.32349697289456 40.77277898840467),-74.323,40.773
2.0,2.26,-0.26,2442,0.0,0.0,0.0,0.0,518.0,0.45,724.72,POINT (-74.32319016340897 40.80300377698415),-74.323,40.803
3.0,0.95,2.05,1210,0.0,0.0,0.0,0.0,40.0,0.45,724.72,POINT (-74.32195825541982 40.92390132350563),-74.322,40.924
1.0,0.24,0.76,16,0.0,0.0,0.0,0.0,40.0,0.45,724.72,POINT (-74.31978431194426 41.13546583577948),-74.32,41.135
1.0,0.84,0.16,1093,0.0,0.0,4.0,4.0,8.0,0.45,724.72,POINT (-74.3194939777063 40.017040012778864),-74.319,40.017
1.0,0.38,0.62,245,0.0,0.0,0.0,0.0,44.0,0.45,724.72,POINT (-74.3185911198078 40.10772571226217),-74.319,40.108
1.0,0.99,0.01,1323,0.0,0.0,0.0,0.0,16.0,0.45,724.72,POINT (-74.31646845641258 40.31932007133535),-74.316,40.319
2.0,1.05,0.95,1368,0.0,0.0,0.0,0.0,40.0,0.45,724.72,POINT (-74.31585784016882 40.37977415974723),-74.316,40.38
2.0,1.92,0.08,2658,0.0,0.0,0.0,0.0,127.0,0.45,724.72,POINT (-74.31493844142956 40.47045408916637),-74.315,40.47
11.0,3.55,7.45,4668,0.0,0.0,0.0,0.0,481.0,0.45,724.72,POINT (-74.31432318344872 40.53090657296808),-74.314,40.531
2.0,2.71,-0.71,4114,0.0,0.0,0.0,0.0,56.0,0.45,724.72,POINT (-74.31401485442424 40.56113257403787),-74.314,40.561
5.0,1.82,3.18,2122,0.0,0.0,0.0,0.0,313.0,0.45,724.72,POINT (-74.31339679230771 40.621584094370675),-74.313,40.622
5.0,4.1,0.9,4688,0.0,0.0,0.0,0.0,940.0,0.45,724.72,POINT (-74.31308705760985 40.651809613576376),-74.313,40.652
5.0,0.54,4.46,87,0.0,0.0,0.0,0.0,263.0,0.45,724.72,POINT (-74.312776852745 40.68203497210366),-74.313,40.682
8.0,5.5,2.5,3379,0.0,0.0,0.0,0.0,2771.0,0.45,724.72,POINT (-74.31246617690523 40.71226016992427),-74.312,40.712
4.0,2.17,1.83,1528,0.0,0.0,0.0,0.0,904.0,0.45,724.72,POINT (-74.3118434090588 40.77271008333338),-74.312,40.773
8.0,3.88,4.12,3619,0.0,0.0,0.0,0.0,1288.0,0.45,724.72,POINT (-74.31153131542601 40.80293479886621),-74.312,40.803
5.0,0.74,4.26,440,0.0,0.0,85.0,85.0,247.0,0.45,724.72,POINT (-74.31090570466054 40.86338374745059),-74.311,40.863
3.0,0.99,2.01,1255,0.0,0.0,0.0,0.0,48.0,0.45,724.72,POINT (-74.3102781904302 40.923832052544746),-74.31,40.924
1.0,0.61,0.39,449,0.0,0.0,0.0,0.0,134.0,0.45,724.72,POINT (-74.31190090110388 39.62398470810619),-74.312,39.624
1.0,0.6,0.4,694,0.0,0.0,0.0,0.0,8.0,0.45,724.72,POINT (-74.30796998724945 40.01697176710503),-74.308,40.017
1.0,1.04,-0.04,1430,0.0,0.0,0.0,0.0,8.0,0.45,724.72,POINT (-74.30674486847468 40.137885421779465),-74.307,40.138
1.0,0.44,0.56,160,0.0,0.0,0.0,0.0,135.0,0.45,724.72,POINT (-74.30551231815951 40.25879651267703),-74.306,40.259
2.0,1.94,0.06,862,0.0,0.0,0.0,0.0,1046.0,0.45,724.72,POINT (-74.30489324038695 40.31925109608818),-74.305,40.319
3.0,2.51,0.49,465,0.0,0.0,0.0,0.0,1726.0,0.45,724.72,POINT (-74.3045829980651 40.34947814717725),-74.305,40.349
3.0,3.28,-0.28,1572,0.0,0.0,0.0,0.0,1814.0,0.45,724.72,POINT (-74.30427228572118 40.37970503781494),-74.304,40.38
3.0,4.05,-1.05,2058,0.0,0.0,0.0,0.0,2219.0,0.45,724.72,POINT (-74.3039611025539 40.409931767971194),-74.304,40.41
3.0,2.76,0.24,1311,0.0,0.0,44.0,0.0,1513.0,0.45,724.72,POINT (-74.30364944775997 40.44015833761615),-74.304,40.44
1.0,2.17,-1.17,3082,0.0,0.0,0.0,0.0,127.0,0.45,724.72,POINT (-74.30333732053406 40.47038474672005),-74.303,40.47
1.0,0.21,0.79,15,0.0,0.0,0.0,0.0,22.0,0.45,724.72,POINT (-74.30302472006888 40.50061099525335),-74.303,40.501
5.0,2.03,2.97,2750,0.0,0.0,0.0,0.0,172.0,0.45,724.72,POINT (-74.30271164555504 40.53083708318668),-74.303,40.531
4.0,3.8,0.2,4874,0.0,1.0,0.0,0.0,595.0,0.45,724.72,POINT (-74.30239809618118 40.56106301049084),-74.302,40.561
4.0,3.88,0.12,4087,0.0,0.0,0.0,0.0,1056.0,0.45,724.72,POINT (-74.301454590755 40.65173982833846),-74.301,40.652
10.0,2.69,7.31,2776,0.0,0.0,0.0,0.0,718.0,0.45,724.72,POINT (-74.30113913378632 40.68196511283702),-74.301,40.682
4.0,4.25,-0.25,3606,0.0,0.0,0.0,0.0,1608.0,0.45,724.72,POINT (-74.30082319787 40.71219023656282),-74.301,40.712
4.0,2.82,1.18,2505,0.0,0.0,0.0,0.0,958.0,0.45,724.72,POINT (-74.30018988589744 40.77264000158349),-74.3,40.773
2.0,1.63,0.37,1689,0.0,0.0,0.0,0.0,374.0,0.45,724.72,POINT (-74.29987250818759 40.80286464282242),-74.3,40.803
3.0,0.41,2.59,97,0.0,0.0,0.0,0.0,144.0,0.45,724.72,POINT (-74.29923630517088 40.86331344261901),-74.299,40.863
3.0,1.69,1.31,2469,0.0,0.0,0.0,0.0,24.0,0.45,724.72,POINT (-74.29859816646736 40.923761598657805),-74.299,40.924
2.0,1.95,0.05,2676,0.0,0.0,0.0,0.0,140.0,0.45,724.72,POINT (-74.29827836914107 40.95398543520011),-74.298,40.954
3.0,1.19,1.81,1272,0.0,0.0,0.0,0.0,210.0,0.45,724.72,POINT (-74.29795808537847 40.98420911072185),-74.298,40.984
7.0,2.19,4.81,1948,0.0,0.0,0.0,0.0,709.0,0.45,724.72,POINT (-74.29763731433695 41.01443262519627),-74.298,41.014
2.0,0.84,1.16,684,0.0,0.0,0.0,0.0,208.0,0.45,724.72,POINT (-74.29731605517173 41.04465597859688),-74.297,41.045
1.0,0.89,0.11,1165,0.0,0.0,0.0,0.0,8.0,0.45,724.72,POINT (-74.29520052058325 40.13781573431354),-74.295,40.138
1.0,1.05,-0.05,1436,0.0,0.0,0.0,0.0,8.0,0.45,724.72,POINT (-74.29426142837121 40.228499070307514),-74.294,40.228
2.0,1.39,0.61,783,0.0,1.0,0.0,0.0,621.0,0.45,724.72,POINT (-74.29394744949003 40.258726528224194),-74.294,40.259
2.0,2.54,-0.54,1064,0.0,0.0,0.0,0.0,1452.0,0.45,724.72,POINT (-74.29363299519443 40.28895382571532),-74.294,40.289
3.0,0.7,2.3,753,0.0,0.0,6.0,0.0,58.0,0.45,724.72,POINT (-74.29237040766677 40.40986141081292),-74.292,40.41
1.0,1.74,-0.74,2413,0.0,0.0,40.0,50.0,101.0,0.45,724.72,POINT (-74.2917362402982 40.47031424001839),-74.292,40.47
1.0,2.98,-1.98,4555,0.0,0.0,0.0,0.0,61.0,0.45,724.72,POINT (-74.29110014846027 40.530766426676514),-74.291,40.531
5.0,2.78,2.22,3408,0.0,0.0,0.0,0.0,474.0,0.45,724.72,POINT (-74.29046212556209 40.59121797055188),-74.29,40.591
1.0,1.94,-0.94,2807,1.0,0.0,0.0,0.0,66.0,0.45,724.72,POINT (-74.29014238789671 40.621443501373186),-74.29,40.621
6.0,2.34,3.66,2012,0.0,0.0,0.0,0.0,803.0,0.45,724.72,POINT (-74.28982216497967 40.65166887141171),-74.29,40.652
8.0,3.1,4.9,3568,0.0,0.0,0.0,0.0,662.0,0.45,724.72,POINT (-74.28950145597774 40.68189408063877),-74.29,40.682
6.0,5.65,0.35,4605,0.0,0.0,0.0,0.0,2285.0,0.45,724.72,POINT (-74.28918026005562 40.71211912902587),-74.289,40.712
2.0,1.39,0.61,995,0.0,0.0,0.0,0.0,518.0,0.45,724.72,POINT (-74.28853640409906 40.77256874316697),-74.289,40.773
4.0,2.04,1.96,1996,0.0,0.0,0.0,0.0,564.0,0.45,724.72,POINT (-74.28789059038526 40.83301771361028),-74.288,40.833
5.0,0.62,4.38,433,0.0,0.0,0.0,0.0,150.0,0.45,724.72,POINT (-74.28756694725865 40.86324195737576),-74.288,40.863
2.0,0.55,1.45,573,0.0,0.0,0.0,0.0,24.0,0.45,724.72,POINT (-74.28691818422583 40.9236899618569),-74.287,40.924
2.0,0.98,1.02,1131,0.0,0.0,0.0,0.0,103.0,0.45,724.72,POINT (-74.28659306261713 40.95391372251802),-74.287,40.954
2.0,1.61,0.39,1984,0.0,0.0,0.0,0.0,208.0,0.45,724.72,POINT (-74.28561472716156 41.044584037860155),-74.286,41.045
1.0,0.39,0.61,142,0.0,0.0,0.0,0.0,104.0,0.45,724.72,POINT (-74.2852876222705 41.0748071540049),-74.285,41.075
1.0,0.22,0.78,26,0.0,0.0,0.0,0.0,23.0,0.45,724.72,POINT (-74.28429012620715 40.07728868779239),-74.284,40.077
1.0,1.31,-0.31,1870,0.0,0.0,0.0,0.0,8.0,0.45,724.72,POINT (-74.28365621326222 40.1377448961302),-74.284,40.138
6.0,3.84,2.16,3904,0.0,0.0,4.0,0.0,1115.0,0.45,724.72,POINT (-74.2823826216671 40.25865538815055),-74.282,40.259
2.0,0.47,1.53,416,0.0,0.0,0.0,0.0,32.0,0.45,724.72,POINT (-74.28077975397524 40.40978989188033),-74.281,40.41
6.0,2.38,3.62,2864,0.0,0.0,0.0,0.0,405.0,0.45,724.72,POINT (-74.28013520139885 40.47024256907338),-74.28,40.47
10.0,5.34,4.66,5569,0.0,0.0,0.0,0.0,1539.0,0.45,724.72,POINT (-74.27948869284354 40.530694603449604),-74.279,40.531
6.0,4.29,1.71,4105,0.0,0.0,0.0,0.0,1393.0,0.45,724.72,POINT (-74.27916470298177 40.56092037950741),-74.279,40.561
7.0,6.5,0.5,6934,0.0,0.0,0.0,0.0,1828.0,0.45,724.72,POINT (-74.27851524788747 40.62137144921578),-74.279,40.621
13.0,5.86,7.14,4808,0.0,0.0,0.0,0.0,2355.0,0.45,724.72,POINT (-74.27818978096765 40.651596742808216),-74.278,40.652
8.0,5.95,2.05,5809,0.0,0.0,0.0,0.0,1932.0,0.45,724.72,POINT (-74.2775373641483 40.71204684732555),-74.278,40.712
3.0,2.1,0.9,1847,0.0,0.0,18.0,21.0,689.0,0.45,724.72,POINT (-74.27688296435214 40.77249630809604),-74.277,40.772
5.0,3.79,1.21,3387,0.0,0.0,0.0,0.0,1328.0,0.45,724.72,POINT (-74.27622657474443 40.83294512489382),-74.276,40.833
2.0,0.49,1.51,309,0.0,0.0,85.0,85.0,109.0,0.45,724.72,POINT (-74.27556818845585 40.89339329749577),-74.276,40.893
3.0,0.85,2.15,707,0.0,0.0,0.0,0.0,210.0,0.45,724.72,POINT (-74.27523824440009 40.92361714215433),-74.275,40.924
8.0,1.35,6.65,1806,0.0,0.0,0.0,0.0,72.0,0.45,724.72,POINT (-74.27490779858239 40.953840825681446),-74.275,40.954
5.0,1.57,3.43,1531,0.0,0.0,0.0,0.0,395.0,0.45,724.72,POINT (-74.27457685013428 40.98406434805001),-74.275,40.984
1.0,1.7,-0.7,2520,0.0,0.0,0.0,0.0,8.0,0.45,724.72,POINT (-74.27211194717586 40.1376729072414),-74.272,40.138
4.0,2.84,1.16,1557,0.0,0.0,0.0,0.0,1453.0,0.45,724.72,POINT (-74.27114209770738 40.22835578692273),-74.271,40.228
4.0,3.86,0.14,5207,0.0,0.0,0.0,0.0,473.0,0.45,724.72,POINT (-74.27081783535948 40.25858309246813),-74.271,40.259
1.0,0.88,0.12,1105,0.0,0.0,0.0,0.0,32.0,0.45,724.72,POINT (-74.26918914215385 40.40971721118553),-74.269,40.41
1.0,1.19,-0.19,1637,0.0,0.0,0.0,0.0,24.0,0.45,724.72,POINT (-74.26853420451276 40.470169733897194),-74.269,40.47
3.0,5.94,-2.94,8129,0.0,0.0,0.0,0.0,753.0,0.45,724.72,POINT (-74.26820599080894 40.500395754108936),-74.268,40.5
3.0,3.81,-0.81,5087,0.0,0.0,0.0,0.0,495.0,0.45,724.72,POINT (-74.26787727938398 40.53062161351817),-74.268,40.531
4.0,2.07,1.93,2122,0.0,0.0,0.0,0.0,521.0,0.45,724.72,POINT (-74.26754806938597 40.5608473120953),-74.268,40.561
2.0,1.0,1.0,1160,0.0,0.0,0.0,0.0,107.0,0.45,724.72,POINT (-74.2672183599609 40.59107284981086),-74.267,40.591
2.0,1.73,0.27,2580,0.0,0.0,0.0,0.0,2.0,0.45,724.72,POINT (-74.26688815025261 40.62129822663557),-74.267,40.621
7.0,6.16,0.84,5607,0.0,0.0,0.0,0.0,2206.0,0.45,724.72,POINT (-74.26655743940272 40.65152344254031),-74.267,40.652
12.0,5.73,6.27,5047,0.0,0.0,0.0,0.0,2127.0,0.45,724.72,POINT (-74.2662262265508 40.68174849749613),-74.266,40.682
7.0,5.69,1.31,5988,0.0,0.0,0.0,0.0,1620.0,0.45,724.72,POINT (-74.26589451083414 40.71197339147423),-74.266,40.712
1.0,3.68,-2.68,4672,0.0,0.0,0.0,0.0,590.0,0.45,724.72,POINT (-74.26556229138795 40.74219812444602),-74.266,40.742
2.0,1.73,0.27,1568,0.0,0.0,0.0,0.0,518.0,0.45,724.72,POINT (-74.2652295673452 40.77242269638306),-74.265,40.772
8.0,3.59,4.41,2855,0.0,0.0,0.0,0.0,1430.0,0.45,724.72,POINT (-74.26489633783673 40.802647107257016),-74.265,40.803
4.0,2.67,1.33,2365,0.0,0.0,0.0,0.0,900.0,0.45,724.72,POINT (-74.26456260199112 40.83287135703982),-74.265,40.833
2.0,2.2,-0.2,931,0.0,1.0,0.0,0.0,1228.0,0.45,724.72,POINT (-74.26389360779196 40.893319373220294),-74.264,40.893
4.0,1.14,2.86,1139,0.0,0.0,0.0,0.0,235.0,0.45,724.72,POINT (-74.26355834768461 40.92354313956258),-74.264,40.924
2.0,1.75,0.25,2413,0.0,0.0,0.0,0.0,104.0,0.45,724.72,POINT (-74.26322257773252 40.95376674470288),-74.263,40.954
3.0,0.71,2.29,352,0.0,0.0,0.0,0.0,268.0,0.45,724.72,POINT (-74.26542743220516 39.684164887366464),-74.265,39.684
1.0,0.49,0.51,510,0.0,0.0,0.0,0.0,8.0,0.45,724.72,POINT (-74.26187442839195 40.01668732609905),-74.262,40.017
2.0,2.6,-0.6,2629,0.0,0.0,0.0,0.0,715.0,0.45,724.72,POINT (-74.25991140126504 40.198055025555036),-74.26,40.198
2.0,1.4,0.6,1993,0.0,0.0,0.0,0.0,22.0,0.45,724.72,POINT (-74.25925309123596 40.258509641189164),-74.259,40.259
1.0,0.74,0.26,884,0.0,0.0,0.0,0.0,31.0,0.45,724.72,POINT (-74.25892318849549 40.28873670807966),-74.259,40.289
3.0,1.48,1.52,2040,0.0,0.0,0.0,0.0,64.0,0.45,724.72,POINT (-74.25759857287704 40.40964336874087),-74.258,40.41
6.0,2.58,3.42,2132,0.0,0.0,0.0,0.0,946.0,0.45,724.72,POINT (-74.25593147869985 40.56077307675278),-74.256,40.561
2.0,0.48,1.52,177,0.0,0.0,0.0,0.0,160.0,0.45,724.72,POINT (-74.25559654129442 40.59099853567939),-74.256,40.591
4.0,2.46,1.54,3003,0.0,0.0,0.0,0.0,406.0,0.45,724.72,POINT (-74.25526109567468 40.62122383364504),-74.255,40.621
5.0,5.78,-0.78,6257,0.0,0.0,0.0,0.0,1557.0,0.45,724.72,POINT (-74.25492514096871 40.651448970620464),-74.255,40.651
6.0,3.09,2.91,3953,0.0,0.0,0.0,0.0,460.0,0.45,724.72,POINT (-74.25458867630236 40.68167394657658),-74.255,40.682
9.0,11.99,-2.99,9461,0.0,0.0,0.0,0.0,5165.0,0.45,724.72,POINT (-74.2542517007993 40.71189876148444),-74.254,40.712
9.0,6.79,2.21,6242,0.0,0.0,0.0,0.0,2416.0,0.45,724.72,POINT (-74.25391421358103 40.74212341531532),-74.254,40.742
4.0,3.92,0.08,4185,0.0,0.0,0.0,0.0,1041.0,0.45,724.72,POINT (-74.25357621376676 40.77234790804062),-74.254,40.772
8.0,3.31,4.69,2552,0.0,0.0,0.0,0.0,1346.0,0.45,724.72,POINT (-74.25323770047356 40.80257223963189),-74.253,40.803
7.0,3.37,3.63,3315,0.0,0.0,0.0,0.0,1017.0,0.45,724.72,POINT (-74.25289867281622 40.83279641006092),-74.253,40.833
1.0,1.51,-0.51,231,0.0,1.0,0.0,0.0,1004.0,0.45,724.72,POINT (-74.25221907085714 40.89324426731998),-74.252,40.893
4.0,1.42,2.58,1479,0.0,0.0,0.0,0.0,303.0,0.45,724.72,POINT (-74.2515374007632 40.95369147959508),-74.252,40.954
1.0,0.62,0.38,474,0.0,0.0,0.0,0.0,134.0,0.45,724.72,POINT (-74.25363353184136 39.714321809867215),-74.254,39.714
2.0,1.34,0.66,79,0.0,0.0,1.0,4.0,935.0,0.45,724.72,POINT (-74.24835697533184 40.19798057713077),-74.248,40.198
4.0,0.6,3.4,513,0.0,0.0,0.0,0.0,98.0,0.45,724.72,POINT (-74.2470177783986 40.318888848730275),-74.247,40.319
3.0,0.56,2.44,509,0.0,0.0,0.0,0.0,67.0,0.45,724.72,POINT (-74.24668171063517 40.34911551480773),-74.247,40.349
4.0,0.96,3.04,1155,0.0,0.0,0.0,0.0,72.0,0.45,724.72,POINT (-74.2463451337314 40.379342020094185),-74.246,40.379
7.0,1.45,5.55,1796,0.0,0.0,18.0,0.0,169.0,0.45,724.72,POINT (-74.24600804681933 40.4095683645589),-74.246,40.41
1.0,0.56,0.44,19,0.0,0.0,0.0,0.0,314.0,0.45,724.72,POINT (-74.24431493160361 40.560697673492506),-74.244,40.561
4.0,2.66,1.34,3293,0.0,0.0,0.0,0.0,428.0,0.45,724.72,POINT (-74.24397476629255 40.59092305239078),-74.244,40.591
7.0,2.88,4.12,3796,0.0,0.0,0.0,0.0,364.0,0.45,724.72,POINT (-74.24363408483632 40.621148270256874),-74.244,40.621
6.0,6.26,-0.26,6126,0.0,0.0,0.0,0.0,2026.0,0.45,724.72,POINT (-74.24329288634934 40.65137332706141),-74.243,40.651
12.0,3.79,8.21,3968,0.0,0.0,0.0,0.0,1040.0,0.45,724.72,POINT (-74.24295116994385 40.68159822277511),-74.243,40.682
8.0,10.35,-2.35,8735,0.0,0.0,0.0,0.0,4152.0,0.45,724.72,POINT (-74.24260893472987 40.71182295736893),-74.243,40.712
6.0,11.39,-5.39,11807,0.0,0.0,0.0,0.0,3480.0,0.45,724.72,POINT (-74.24226617981518 40.74204753081398),-74.242,40.742
14.0,10.97,3.03,9276,0.0,0.0,40.0,37.0,4403.0,0.45,724.72,POINT (-74.24192290430527 40.77227194308152),-74.242,40.772
5.0,4.01,0.99,4432,0.0,0.0,0.0,0.0,993.0,0.45,724.72,POINT (-74.24123478791057 40.83272028396995),-74.241,40.833
1.0,1.05,-0.05,1027,0.0,0.0,0.0,0.0,219.0,0.45,724.72,POINT (-74.2408899452255 40.862944212534224),-74.241,40.863
